task_id,run_id,model,agent,public_pass,hidden_pass,functional_pass,extraction_ratio,final_score,copied_file_count,copied_loc,repeated_file_reads,repeated_line_reads,tool_error_count,harness_format_error_count,closure_plan_present,self_generated_tests,hidden_risk_discussed,stop_reason,primary_failure,secondary_failure,trajectory_path,evaluation_path,evidence_step_ids,analysis_included,exclusion_reason,run_kind,suite_id,split,task_type,difficulty,dynamic_state_task,contract_review_required,run_status,build_pass,public_executed,hidden_executed,submission_present,copied_measurement_source,source_loc,total_tokens,prompt_tokens,completion_tokens,api_calls,assistant_steps,tool_call_count,repeated_terminal_commands,public_success_step_id,finish_step_id,unsupported_completion_claim,agent_reasoning_error_count,evaluator_environment_error_count,failure_classification_confidence,failure_flags,metadata_path,run_path,submission_path,events_available,evaluation_available
vibe_app__yaml_config_bootstrap__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/vibe_app__yaml_config_bootstrap__001,openai/Qwen3.6-27B-FP8,openhands-agent,,,false,,0.000000,0,0,0,0,0,1,false,false,false,missing_submission_after_agent_exit,missing_submission,harness_format_error,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/vibe_app__yaml_config_bootstrap__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/vibe_app__yaml_config_bootstrap__001/eval/result.json,"[""0e931915-a9e0-4dbf-a198-f9d173c6fb99""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,legacy_vibe_clutter,hard,true,false,missing_submission,,false,false,true,filesystem submission footprint fallback,,94865,94099,766,7,5,5,0,,,false,0,0,high,"[""harness_format_errors""]",benchmark/tasks/vibe_app__yaml_config_bootstrap__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/vibe_app__yaml_config_bootstrap__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/vibe_app__yaml_config_bootstrap__001/submission,true,false
voluptuous__schema_validate_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/voluptuous__schema_validate_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,true,true,0.307423,0.692577,5,1230,14,1,0,0,false,false,true,explicit_finish,passed,none,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/voluptuous__schema_validate_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/voluptuous__schema_validate_core__001/eval/result.json,"[""8392bfc9-12b9-48b9-863f-e4e3a872cc83"",""bceda9f7-4543-42c6-b49b-75db216d74b2"",""f7a1e3a2-6791-4c93-bf9b-97184312c24d"",""330112f6-c413-4014-be35-99df69acb4b4"",""cf21d275-a5a3-457f-9630-9705ea96629e""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,data_model_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,4001,3582100,3534085,48015,74,71,71,3,8392bfc9-12b9-48b9-863f-e4e3a872cc83,bceda9f7-4543-42c6-b49b-75db216d74b2,false,0,0,high,"[""repeated_exploration""]",benchmark/tasks/voluptuous__schema_validate_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/voluptuous__schema_validate_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/voluptuous__schema_validate_core__001/submission,true,true
websockets__handshake_parse_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/websockets__handshake_parse_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,false,false,0.094011,0.000000,7,1171,2,0,0,0,false,false,false,explicit_finish,hidden_behavior_contract_failure,low_extraction_ratio_proxy,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/websockets__handshake_parse_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/websockets__handshake_parse_core__001/eval/result.json,"[""57ddf931-1405-4c86-89df-72aa9431a7ec"",""afc15328-300b-434d-8861-f80a63c5c8ed"",""3724f59f-e36c-4431-9778-b039fcd2e33a"",""15c4f7cd-87ee-42f0-baaa-f03e9df2f6be"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,parser_state_coupling,hard,false,false,failed,true,true,true,true,eval.metrics submission footprint,12456,1692760,1670373,22387,37,33,33,0,57ddf931-1405-4c86-89df-72aa9431a7ec,afc15328-300b-434d-8861-f80a63c5c8ed,true,1,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""unsupported_completion_claim""]",benchmark/tasks/websockets__handshake_parse_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/websockets__handshake_parse_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/websockets__handshake_parse_core__001/submission,true,true
werkzeug__routing_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/werkzeug__routing_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,false,false,false,0.143101,0.000000,10,2267,21,6,3,3,false,false,true,step_limit_exceeded,public_api_or_interface_failure,agent_step_limit,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/werkzeug__routing_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/werkzeug__routing_core__001/eval/result.json,"[""2fb1b3a2-c9b6-4790-af37-1c1af43fb2f0"",""ab3e41f5-33e7-4bb4-a7d8-adfd944fb4f9"",""902d7344-d1b1-46ff-ba24-cd76e87faad1"",""1e62ba8a-9eb5-4388-b8ba-a126704dfa38"",""95d9d527-2e10-488b-a7c4-dea36457af46"",""30fa0a17-88ba-4784-8a0c-1d32f86e7f05"",""63c3f155-2473-4a04-bdd5-613a7b807354"",""01cda537-b0eb-4a7a-b27a-692ebd7a593f"",""03938f66-9ac4-4d76-a09f-cab196a028a4"",""eval:public_tests"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,framework_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,15842,4749083,4712026,37057,130,122,122,7,2fb1b3a2-c9b6-4790-af37-1c1af43fb2f0,,false,0,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""tool_execution_errors"",""harness_format_errors"",""agent_step_limit""]",benchmark/tasks/werkzeug__routing_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/werkzeug__routing_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/werkzeug__routing_core__001/submission,true,true
wsproto__frame_parse_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/wsproto__frame_parse_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,true,true,0.159835,0.840165,2,503,2,0,0,0,false,false,true,explicit_finish,passed,none,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/wsproto__frame_parse_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/wsproto__frame_parse_core__001/eval/result.json,"[""2ba1975e-394e-453e-8974-ddfaf911319a"",""594b056f-4f68-48b8-9d9c-3e82217f9ace"",""48cb6271-a17d-4331-a774-71bebf121bc0"",""1a02ff79-2e86-4418-872e-2469d411b5c5""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,parser_state_coupling,hard,true,false,passed,true,true,true,true,eval.metrics submission footprint,3147,573204,569251,3953,21,21,21,0,2ba1975e-394e-453e-8974-ddfaf911319a,594b056f-4f68-48b8-9d9c-3e82217f9ace,false,0,0,high,"[""low_extraction_ratio_proxy"",""repeated_exploration""]",benchmark/tasks/wsproto__frame_parse_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/wsproto__frame_parse_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/wsproto__frame_parse_core__001/submission,true,true
xmltodict__xml_parse_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/xmltodict__xml_parse_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,true,true,0.267925,0.732075,1,426,2,0,0,0,false,false,true,explicit_finish,passed,none,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/xmltodict__xml_parse_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/xmltodict__xml_parse_core__001/eval/result.json,"[""96d704da-486d-400c-b3cb-f4ca80dc4b49"",""1a9f90d5-6bb4-4062-9323-12d92e785600"",""71130994-1fea-46cb-a61e-634bff61220b"",""249bfb2e-d814-42b3-a5fd-2e1d5180a291""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,parser_state_coupling,hard,true,false,passed,true,true,true,true,eval.metrics submission footprint,1590,458713,450513,8200,18,18,18,0,96d704da-486d-400c-b3cb-f4ca80dc4b49,1a9f90d5-6bb4-4062-9323-12d92e785600,false,0,0,high,"[""repeated_exploration""]",benchmark/tasks/xmltodict__xml_parse_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/xmltodict__xml_parse_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/xmltodict__xml_parse_core__001/submission,true,true
yarl__url_model_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/yarl__url_model_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,true,true,0.224601,0.775399,8,1773,5,0,0,1,false,false,true,explicit_finish,passed,none,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/yarl__url_model_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/yarl__url_model_core__001/eval/result.json,"[""ba6e6b8e-7366-45c5-bba0-261d7a90363b"",""d28653da-c405-4280-9968-2313e302e51b"",""121a9b4a-59d0-4c3f-b23a-f837da6a16fb"",""e42f5366-a7be-4746-9592-72b5fb635772"",""e3e0b892-2427-4b4e-8dfc-277e3703f0ed""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,parser_state_coupling,hard,true,false,passed,true,true,true,true,eval.metrics submission footprint,7894,1998305,1983946,14359,49,47,47,0,ba6e6b8e-7366-45c5-bba0-261d7a90363b,d28653da-c405-4280-9968-2313e302e51b,false,0,0,high,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""harness_format_errors""]",benchmark/tasks/yarl__url_model_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/yarl__url_model_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/yarl__url_model_core__001/submission,true,true
aiohttp__url_params_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/aiohttp__url_params_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.145336,0.000000,1,134,2,0,0,2,false,false,true,explicit_finish,hidden_behavior_contract_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/aiohttp__url_params_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/aiohttp__url_params_core__hard3_001/eval/result.json,"[""53a8aea5-5b76-4c07-97f4-f97b42e0091c"",""ea238cb1-b5f5-404c-800a-1d2ef2fba159"",""986d3e04-fa83-4c73-a13f-949a95da8e8f"",""f492bc95-2762-4b41-98bd-e9be2b528cc0"",""11226f43-54f4-43f1-96f1-226cb2674470"",""f35eced2-5a73-439c-994f-e5c3dc6e5e63"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,data_model_coupling,hard,false,false,failed,true,true,true,true,eval.metrics submission footprint,922,826457,817491,8966,31,28,28,0,53a8aea5-5b76-4c07-97f4-f97b42e0091c,ea238cb1-b5f5-404c-800a-1d2ef2fba159,true,1,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/aiohttp__url_params_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/aiohttp__url_params_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/aiohttp__url_params_core__hard3_001/submission,true,true
alembic__revision_map_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/alembic__revision_map_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,false,false,false,0.494547,0.000000,2,1315,22,6,1,14,false,false,false,agent_exit:passed,public_behavior_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/alembic__revision_map_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/alembic__revision_map_core__hard3_001/eval/result.json,"[""60802ace-94d1-4949-b2eb-7d56bce42f6c"",""ffc21166-29db-494c-9fb1-da33ba8d3539"",""9464b7fb-67fa-4c99-bf2c-23a55ec209b7"",""e95be53c-fd82-414e-93e4-ba89ce634b1d"",""466e4a9d-26cd-4103-a161-ae1264fe726b"",""ffd31e88-d6f9-4d4d-b618-152b8a5ecf2b"",""0a97b216-100c-4c94-8174-91e0926902d3"",""0591797b-5c70-4164-962c-9a58975c0e6b"",""eval:public_tests"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,data_model_coupling,hard,false,false,failed,true,true,true,true,eval.metrics submission footprint,2659,4399364,4253715,145649,102,56,56,1,60802ace-94d1-4949-b2eb-7d56bce42f6c,,false,0,0,medium,"[""repeated_exploration"",""tool_execution_errors"",""harness_format_errors""]",benchmark/tasks/alembic__revision_map_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/alembic__revision_map_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/alembic__revision_map_core__hard3_001/submission,true,true
apscheduler__cron_trigger_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/apscheduler__cron_trigger_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,true,true,0.660832,0.339168,3,604,1,0,0,3,true,true,true,explicit_finish,passed,none,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/apscheduler__cron_trigger_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/apscheduler__cron_trigger_core__hard3_001/eval/result.json,"[""7732d155-37f5-4c44-93f6-1ba2dbdf6da2"",""bcb18b7f-d1d2-45e9-8666-9fe6dcd2b1ac"",""fab0d6e5-119d-4fbf-a9e2-3720d7f341be"",""021b996d-b8c5-459c-b658-c80606a90191"",""e1adb197-6617-4b32-973e-30b4f72a61af""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,parser_state_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,914,2317172,2267163,50009,71,40,40,4,7732d155-37f5-4c44-93f6-1ba2dbdf6da2,bcb18b7f-d1d2-45e9-8666-9fe6dcd2b1ac,false,0,0,high,"[""repeated_exploration"",""harness_format_errors""]",benchmark/tasks/apscheduler__cron_trigger_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/apscheduler__cron_trigger_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/apscheduler__cron_trigger_core__hard3_001/submission,true,true
build__pyproject_backend_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/build__pyproject_backend_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,true,true,0.268889,0.731111,3,121,0,0,0,4,false,false,true,explicit_finish,passed,none,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/build__pyproject_backend_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/build__pyproject_backend_core__hard3_001/eval/result.json,"[""01a8a674-ce0b-48b1-8a42-158b9cb1123d"",""94a3c7b3-999e-4eeb-b1dc-7c3bd6bf88a5"",""d2cf6308-28c2-4295-941a-bd84c608009e"",""902473ac-ca66-4161-bea9-9d24077f70a4""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,data_model_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,450,451497,442313,9184,23,18,18,0,01a8a674-ce0b-48b1-8a42-158b9cb1123d,94a3c7b3-999e-4eeb-b1dc-7c3bd6bf88a5,false,0,0,high,"[""harness_format_errors""]",benchmark/tasks/build__pyproject_backend_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/build__pyproject_backend_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/build__pyproject_backend_core__hard3_001/submission,true,true
celery__signal_dispatch_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/celery__signal_dispatch_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.780549,0.000000,2,313,3,1,0,3,true,false,true,explicit_finish,hidden_behavior_contract_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/celery__signal_dispatch_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/celery__signal_dispatch_core__hard3_001/eval/result.json,"[""ef77b87e-4366-4ecb-81b3-e095a384a4dc"",""bc921176-3107-4d2b-a833-93e0a7e381c9"",""2f2666d1-444d-4301-acab-dd5b625a8681"",""d778859c-00a6-4cc7-982c-2d88aa061752"",""56271109-bd0b-4da3-99df-0a3b36f33680"",""b9c8f2ef-63be-47a1-9146-7a22ab700e6b"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,framework_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,401,1333737,1298097,35640,50,42,42,3,ef77b87e-4366-4ecb-81b3-e095a384a4dc,bc921176-3107-4d2b-a833-93e0a7e381c9,true,1,0,medium,"[""repeated_exploration"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/celery__signal_dispatch_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/celery__signal_dispatch_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/celery__signal_dispatch_core__hard3_001/submission,true,true
click__lazy_command_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/click__lazy_command_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.035611,0.000000,2,111,11,0,1,2,false,false,true,explicit_finish,hidden_interface_or_closure_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/click__lazy_command_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/click__lazy_command_core__hard3_001/eval/result.json,"[""6127b807-96b0-416a-9189-c4dac65f7d25"",""f1869917-712d-442f-b046-823482155f4f"",""c6ffbe9b-f51f-44e4-b630-edc2f7e4b691"",""185a5d08-b30d-44f5-b56a-552239ff7484"",""ae5f3ea0-6063-4fdd-bda9-88a873266783"",""0a2cd86e-07b8-4741-9233-13cf854c7024"",""f974445c-a681-4ac0-b2a6-4e436715e4cc"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,framework_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,3117,1561590,1542063,19527,43,38,38,1,6127b807-96b0-416a-9189-c4dac65f7d25,f1869917-712d-442f-b046-823482155f4f,true,1,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""tool_execution_errors"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/click__lazy_command_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/click__lazy_command_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/click__lazy_command_core__hard3_001/submission,true,true
cookiecutter__repo_finder_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/cookiecutter__repo_finder_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.565217,0.000000,4,117,1,1,0,2,false,false,true,agent_exit:passed,hidden_interface_or_closure_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/cookiecutter__repo_finder_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/cookiecutter__repo_finder_core__hard3_001/eval/result.json,"[""8c755c45-91e5-4de5-a6a2-8855d5fb3559"",""9380da3d-08df-41bf-8bcd-630aa753a2ed"",""c9bb284a-fee0-4b60-8aa1-194c97e54ab4"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,resource_coupling,hard,true,true,failed,true,true,true,true,eval.metrics submission footprint,207,520762,506220,14542,28,23,23,1,,,false,0,0,medium,"[""repeated_exploration"",""harness_format_errors""]",benchmark/tasks/cookiecutter__repo_finder_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/cookiecutter__repo_finder_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/cookiecutter__repo_finder_core__hard3_001/submission,true,true
dateutil__zone_resolver_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/dateutil__zone_resolver_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.154940,0.000000,1,218,5,0,0,3,false,false,true,explicit_finish,hidden_interface_or_closure_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/dateutil__zone_resolver_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/dateutil__zone_resolver_core__hard3_001/eval/result.json,"[""d035a894-2e3b-4eef-955f-e4b86fba4e74"",""f186b693-4b8e-4665-be5d-8be8605fd1a4"",""7a8484f5-e4f4-4e75-b5d2-66a74a7dd3ee"",""64579024-85ac-49bb-8a58-31d8c561578b"",""224c2f12-750f-44bd-9135-080d800de8b2"",""ea3e3289-705b-444a-97e0-667f87ede723"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,resource_coupling,hard,true,true,failed,true,true,true,true,eval.metrics submission footprint,1407,1208967,1193887,15080,39,36,36,1,d035a894-2e3b-4eef-955f-e4b86fba4e74,f186b693-4b8e-4665-be5d-8be8605fd1a4,true,1,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/dateutil__zone_resolver_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/dateutil__zone_resolver_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/dateutil__zone_resolver_core__hard3_001/submission,true,true
